Sno,Song ID,Song Name,Artist Name,Album Name,Release Date,Accousticness,Dancebility,Song Duration,Energy,Instrumentalness,Key,Liveliness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Popularity,Genre
6848,51ivDzHkDp7yqX5HeuPjzH,Unconditional Love - BR Radio Edit Original,KC & The Sunshine Band,Unconditional Love,14-10-2022,4.27E-05,0.552,191639,0.814,0.634,7,0.116,-6.87,1,0.0371,128.032,4,0.584,24,disco
6849,2gImbBWvXQWQ9ZDSQUWvNI,Love on a Two Way Street,The Moments,Love On A Two-Way Street (US Release),16-07-1996,0.61,0.472,217066,0.339,0,2,0.289,-10.969,1,0.0392,141.357,4,0.242,44,disco
6850,2eADspwGh5Ad8tDoJ2bHsR,This Place Hotel (a.k.a. Heartbreak Hotel),The Jacksons,Triumph,26-09-1980,0.367,0.737,343786,0.783,0.000187,4,0.107,-7.466,0,0.078,97.016,4,0.687,48,disco
6851,6IIcvtmuGpWIasqOpyGlyY,"Tighten Up, Pt. 1",Archie Bell & The Drells,Tighten Up,1968,0.242,0.708,196000,0.441,0.000147,11,0.0899,-12.931,1,0.196,125.191,4,0.724,49,disco
6852,7EIqakFnWSmh4QVU91sY4j,Before I Let Go,Maze,Live In New Orleans,01-01-1981,0.199,0.785,306160,0.558,0.000131,6,0.0639,-6.283,0,0.036,103.162,4,0.963,45,disco
6853,6120uJUyg6QDzaAJUosTx5,Knock On Wood,Amii Stewart,Greatest Hits,17-10-2012,0.0019,0.689,250520,0.805,8.23E-05,2,0.0683,-11.199,1,0.0429,140.791,4,0.914,56,disco
6854,12nDGzwsNPNjULCy7VKGHx,"You Know How to Love Me - 7"" Version",Phyllis Hyman,You Know How to Love Me (Expanded Edition),23-10-1979,0.129,0.833,226840,0.636,4.50E-05,6,0.0717,-10.578,0,0.0421,115.991,4,0.956,50,disco
6855,4sIkDCqNjTubfb5UVs8lEA,Touch Me In The Morning,Diana Ross,Touch Me In The Morning,22-06-1973,0.454,0.355,207413,0.615,0,6,0.0477,-7.21,1,0.0314,137.19,4,0.603,53,disco
6856,4rEKJH0DOdQdGTndQXxx4O,The Next Day,Chris Malinchak,The Next Day,25-02-2022,0.00336,0.813,211027,0.843,0.623,9,0.104,-9.735,0,0.0369,123.031,4,0.962,52,disco
6857,0rEqoKxL9HGRRvtsQygeZn,Portuguese Love,Teena Marie,It Must Be Magic,14-05-1981,0.142,0.466,469173,0.573,0,9,0.0871,-12.304,0,0.0793,140.643,4,0.671,44,disco
6858,5nrdOK0i7daIsDAt4zRbHM,I Wanna Feel,Secondcity,I Wanna Feel,16-06-2014,0.0693,0.69,186066,0.895,0.00237,10,0.102,-6.305,0,0.0596,122.022,4,0.817,52,disco
6859,75pBjCi8cxfkp4xd68uo6O,Let The Music Play - Single Version,Barry White,Let The Music Play (Expanded Edition),02-01-1976,0.0149,0.537,210386,0.812,0,10,0.153,-6.257,1,0.0472,99.323,4,0.752,62,disco
6860,5SCB7L1alKg7ZEeSw7Sq9f,I Hear A Symphony,The Supremes,I Hear A Symphony,18-02-1966,0.322,0.521,162533,0.606,0.000257,10,0.0888,-7.817,0,0.0277,70.38,4,0.433,49,disco
6861,5CiOCxc3argOhj5qKNZGN0,Keep On Truckin',Eddie Kendricks,Eddie Kendricks,01-01-1973,0.122,0.45,479413,0.81,0.00963,1,0.0412,-9.762,1,0.0472,101.568,4,0.86,47,disco
6862,15ifyO8wYntwyXAptfxhKr,Everybody Dance - 2018 Remaster,CHIC,Chic (2018 Remaster),01-01-1977,0.05,0.722,402693,0.66,0.000901,5,0.0907,-13.438,0,0.0538,129.727,4,0.906,54,disco
6863,70eine3FCFbBVmX3HZhto4,Whatcha See Is Whatcha Get,The Dramatics,Whatcha See Is Whatcha Get [Stax Remasters],1971,0.198,0.652,240066,0.72,0,6,0.0752,-9.528,1,0.134,153.334,4,0.921,48,disco
6864,1Pubnj8omxeIjyXz5RtA4S,Jungle Love - 45 Version,The Time,"Jungle Love (45 Version) / Oh, Baby",12-12-1984,0.028,0.749,208413,0.672,0.0067,8,0.521,-11.208,0,0.0446,119.788,4,0.808,46,disco
6865,71DxDMPiElIeGgvJvtITXR,New Attitude,Patti LaBelle,Patti LaBelle's Greatest Hits,01-01-1996,0.0877,0.81,251160,0.722,0.000885,11,0.529,-7.101,0,0.0429,138.011,4,0.963,48,disco
6866,3S8EtpYgYGcQAH0ITSslt6,Unconditional Love - Stonebridge Classic Mix,KC & The Sunshine Band,Unconditional Love,14-10-2022,0.000167,0.663,196190,0.949,2.06E-06,7,0.232,-5.895,1,0.0474,126.016,4,0.794,15,disco
6867,49FgzQTuNMYzhIHpVPBcca,Nobody Else - A-Trak Remix,Axwell,Nobody Else (A-Trak Remix),03-05-2019,0.000316,0.872,190000,0.687,0.0133,1,0.166,-5.689,1,0.0813,123.019,4,0.767,45,disco
6868,3PdLMTut7spFf9leWqBrjK,Better Day (feat. Nile Rodgers & Josh Barry),Wh0,Better Day (feat. Nile Rodgers & Josh Barry),26-03-2021,0.00406,0.714,149760,0.866,0.0178,8,0.292,-5.483,0,0.09,125.072,4,0.646,56,disco
6869,0aKAV3r05KViNXmUEZARZy,"The Goonies 'R' Good Enough - From ""The Goonies"" Soundtrack",Cyndi Lauper,The Essential Cyndi Lauper,1983,0.16,0.711,218333,0.885,5.90E-05,1,0.0752,-5.193,0,0.0389,139.402,4,0.947,51,disco
6870,2u9o4jlbtzqdy2bsBX9FYK,Just,Amtrac,Just,15-02-2019,0.0498,0.622,372000,0.855,0.824,0,0.0914,-7.563,1,0.0345,120.001,4,0.0394,51,disco
6871,4qfsIA030Dnr1K6rs2JVYq,Turn Up The Sunshine - From 'Minions: The Rise of Gru' Soundtrack,The Minions,Minions: The Rise Of Gru (Original Motion Picture Soundtrack),01-07-2022,0.114,0.776,229610,0.676,3.29E-06,11,0.0687,-5.007,1,0.0511,110.017,4,0.774,49,disco
6872,3nW6iZFsJhOTZBeRdC5tKD,Something In The Way (You Make Me Feel),Stephanie Mills,Home,01-01-1989,0.371,0.594,327912,0.62,0.000187,5,0.0919,-9.79,0,0.104,188.102,4,0.811,44,disco
6873,1f4iVGDitHYMVBaoc9GXO2,Love Will Keep Us Together,Captain & Tennille,Greatest Hits,01-01-1977,0.317,0.681,206800,0.484,0,4,0.121,-13.67,1,0.0348,129.733,4,0.923,48,disco
6874,7p37jbu5FjiHlkXV4wEQei,Deja Vu (I've Been Here Before),Teena Marie,Wild And Peaceful,31-03-1979,0.649,0.377,456800,0.459,0,0,0.387,-12.214,1,0.0632,151.779,4,0.302,45,disco
6875,0y0QpmcF1G3F79rjk3fjUx,Boogie Oogie Oogie - Single Version 2 / Remastered 1999,A Taste Of Honey,A Taste Of Honey,01-07-1978,0.0991,0.835,338133,0.522,0.00184,2,0.111,-10.828,0,0.0916,123.934,4,0.91,47,disco
6876,68MSCSP7Y6PnzXcW1IlN7G,One Way Ticket,Eruption,4 Hits: Eruption,15-07-2011,0.319,0.719,213200,0.732,6.51E-06,1,0.0745,-9.227,0,0.0408,123.569,4,0.96,61,disco
6877,2YNJ2wMRwl2L2cudMQ0B6N,Acknowledgement,Modjo,Modjo (Remastered),2001,0.00511,0.675,187199,0.627,0.662,0,0.0788,-6.476,1,0.0336,115.023,4,0.586,52,disco
6878,0Wf3f1GHJxICsHUkOtaroq,Unconditional Love - Eric Kupper Radio,KC & The Sunshine Band,Unconditional Love,14-10-2022,8.81E-05,0.564,200160,0.911,0.112,7,0.0951,-6.214,1,0.032,125.023,4,0.798,11,disco
6879,6jhy2hQxE7I47k7B9vxWtN,"Babe, We're Gonna Love Tonight",Lime,Lime II,01-01-1982,0.000171,0.736,414856,0.812,0.0797,9,0.594,-9.6,0,0.0337,131.523,4,0.715,48,disco
6880,6CP7eAVPZH4iJ2h3Hu5hiO,Unconditional Love - Larry Peace Radio,KC & The Sunshine Band,Unconditional Love,14-10-2022,0.00206,0.769,192030,0.816,0.00125,7,0.126,-4.664,1,0.0397,129.893,4,0.738,12,disco
6881,2CKXElygZKbgJD0nMf5FFG,Unconditional Love - BR Mix Original,KC & The Sunshine Band,Unconditional Love,14-10-2022,0.000109,0.577,225028,0.848,0.501,7,0.0536,-6.93,1,0.0436,128.012,4,0.583,7,disco
6882,1RceT3rXorQyQRCiENJsL1,Unconditional Love - Bimbo Jones Love Mix,KC & The Sunshine Band,Unconditional Love,14-10-2022,0.00339,0.72,301376,0.864,0.01,9,0.0501,-6.103,0,0.0869,127.995,4,0.765,3,disco
6883,51eT4hVYtQr7UVExxZerHV,Unconditional Love - Eric Kupper Extended,KC & The Sunshine Band,Unconditional Love,14-10-2022,0.000245,0.605,376440,0.899,0.235,7,0.0631,-6.313,1,0.0372,125,4,0.732,2,disco
6884,1YqOZ2frFFiyMIkAuKH48k,Never Lost,Amtrac,1987,24-02-2017,0.0185,0.671,406026,0.526,0.841,1,0.299,-8.433,1,0.0373,119.991,4,0.252,52,disco
6885,5TUa3AsgSh3kJIuXn42wig,"Shout, Pts. 1 & 2",The Isley Brothers,It's Your Thing: The Story Of The Isley Brothers,1999,0.549,0.467,267333,0.831,0,10,0.95,-7.661,1,0.0683,137.355,4,0.547,47,disco
6886,0MwikuBqlNLYF9UqEjUrIw,Unconditional Love - Golden Boy Mike Extended,KC & The Sunshine Band,Unconditional Love,14-10-2022,0.00182,0.787,339967,0.465,0.0232,7,0.0505,-7.219,1,0.0638,127.993,4,0.687,6,disco
6887,4oX33whnPuzv5LmIrWnMRh,Unconditional Love - Ok James Club Radio,KC & The Sunshine Band,Unconditional Love,14-10-2022,0.00462,0.602,243213,0.892,0.000348,7,0.235,-7.695,1,0.0509,128.009,4,0.768,1,disco
6888,4cCjdh1uEq4E1FixuSc1AY,Unconditional Love - Ok James Club,KC & The Sunshine Band,Unconditional Love,14-10-2022,0.00792,0.599,393221,0.903,0.00042,7,0.32,-7.783,1,0.0488,128.018,4,0.779,1,disco
6889,5CIFzTUd9OcMahNikCvxQo,Unconditional Love - Stonebridge Classic Mix Extended,KC & The Sunshine Band,Unconditional Love,14-10-2022,5.22E-05,0.751,280000,0.831,0.00122,7,0.041,-6.431,1,0.057,126.003,4,0.979,2,disco
6890,4eSUxGhHDS561gfPuctPcF,It's a Love Thing,The Whispers,The Whispers: Greatest Hits,1987,0.0723,0.767,311040,0.693,0.000108,5,0.302,-8.089,0,0.113,118.421,4,0.932,42,disco
6891,39eFFeKv7QaTBIukk7TYVu,Summer In The City,Quincy Jones,You've Got It Bad Girl,01-01-1973,0.592,0.572,244440,0.281,0.296,9,0.102,-16.547,0,0.0448,81.386,4,0.345,53,disco
6892,5ehVOC0zSdwWqyZlhomJSi,Have You Never Been Mellow,Olivia Newton-John,Have You Never Been Mellow,1975,0.566,0.542,213533,0.324,2.27E-06,0,0.0876,-14.07,1,0.0329,121.802,4,0.421,52,disco
6893,1nZU6K8Pa8nLsRhCofaNEk,Straight From The Heart,Con Funk Shun,Con Funk Shun - 7,01-01-1981,0.743,0.536,277320,0.303,1.09E-06,2,0.159,-11.002,1,0.0251,141.128,4,0.533,43,disco
6894,1S5eC9PiwzHG6QkVeQYbWn,Oh What A Nite,The Dells,Dreams Of Contentment (Special Deluxe Collection),01-01-1992,0.704,0.265,176493,0.3,0,7,0.192,-11.137,1,0.0297,71.901,4,0.245,46,disco
6895,71rfgWNHybad5pcXqcIOjA,Can't Stop Your Lovin',Poolside,Low Season,07-02-2020,0.67,0.705,237533,0.782,0.00471,1,0.138,-6.284,0,0.0377,90.997,4,0.963,53,disco
6896,61MfGE3iEbkzPEaIDVRrTP,Joystick,Dazz Band,20th Century Masters: The Millennium Collection: Best Of The Dazz Band,01-01-2001,0.309,0.868,323626,0.946,0.0228,4,0.159,-5.132,0,0.0468,128.001,4,0.975,41,disco
6897,2RH61BqMEeRjfND7MQBWHU,Devotion,"Earth, Wind & Fire",Open Our Eyes,25-03-1974,0.452,0.572,290186,0.355,0.0016,9,0.144,-12.863,0,0.0286,83.052,4,0.51,47,disco
6898,68Q6c22JNyLUlZYX4dE2tn,Heartbeat,Claptone,Charmer,16-10-2015,0.0174,0.811,329537,0.647,0.349,10,0.0829,-7.916,0,0.0406,120.01,4,0.708,64,disco
6899,6AeOM7N0rK3tYOINY2k5qy,It's Gonna Take a Miracle,Deniece Williams,The Best Of Deniece Williams: Gonna Take A Miracle,12-03-1996,0.85,0.567,249640,0.458,0.000627,7,0.351,-12.049,1,0.0257,98.317,3,0.665,44,disco
6900,0w4s0d8Qtu0K8dyMcB2tw1,Rock the Boat,Hues Corporation,Rockin' Soul,01-11-1974,0.0641,0.622,188746,0.707,0,3,0.0638,-8.826,1,0.0717,107.352,4,0.725,51,disco
6901,0VdwHBLCTSdrTJFIjWOsEC,World Hold On (Radio Edit) [Vintage Culture & Dubdogz Remix],Bob Sinclar,World Hold On (Radio Edit) [Vintage Culture & Dubdogz Remix],04-05-2018,0.0829,0.604,172073,0.894,0.000564,11,0.201,-3.796,1,0.199,122.884,4,0.669,65,disco
6902,1hhWagrLPSV6F0Y4YWULfT,Come Back Around,Moon Boots,Come Back Around,22-07-2022,0.0205,0.678,238802,0.895,0.395,1,0.0696,-6.286,1,0.0473,128.998,4,0.732,47,disco
6903,2CAQr9uW764IVG1eIQyeSg,Walking On Water (feat. Totally Enormous Extinct Dinosaurs),The Knocks,Walking On Water (feat. Totally Enormous Extinct Dinosaurs),14-01-2022,0.399,0.768,216106,0.613,0.524,7,0.196,-7.098,0,0.133,124.956,4,0.218,54,disco
6904,4fQJu2ltQFLQb8D7apKZNA,Endless Love,Lionel Richie,Tuskegee,01-01-2012,0.307,0.525,259000,0.507,5.07E-06,9,0.0787,-8.534,1,0.0263,91.069,4,0.24,45,disco
6905,7M13FwBAKWNa2jqcZeUhL6,Love Generation - Radio Edit,Bob Sinclar,Love Generation (Radio Edit),20-06-2005,0.192,0.723,204798,0.872,0.000154,1,0.0814,-3.617,1,0.0586,128.038,4,0.544,67,disco
6906,19DVNifOaTnuP0iq1kTqgW,Let's Stay Together - 2015 Remaster,Tina Turner,Private Dancer (30th Anniversary Issue),29-05-1984,0.635,0.671,316746,0.802,0.00069,8,0.119,-5.792,0,0.0691,104.401,4,0.492,57,disco
6907,06Sa7YINruWc3cng3W01Gx,Boogie Shoes,Various Artists,Saturday Night Fever (The Original Movie Soundtrack),12-12-1977,0.577,0.872,136240,0.839,0.0286,3,0.0375,-11.649,1,0.0755,116.03,4,0.963,47,disco
6908,5WdF8jm3hBNi1t9qlqdjsE,(Love Is) Thicker Than Water,Andy Gibb,Flowing Rivers,09-09-1977,0.137,0.582,255960,0.462,4.98E-05,6,0.0755,-9.882,0,0.0254,96.361,4,0.528,49,disco
6909,4JF9MKFo5i85o5ap1JHKYE,I Didn't Mean To Turn You On,Robert Palmer,Riptide,01-01-1985,0.0937,0.68,224800,0.485,0.696,5,0.255,-15.589,0,0.053,120.657,4,0.967,48,disco
6910,0qfPKcKhj0JMqMFZGzeBVl,Y.M.C.A. - Single Version,Village People,The Very Best Of The Village People,01-01-1998,0.0796,0.746,228066,0.792,0,6,0.322,-11.161,1,0.0621,126.536,4,0.779,43,disco
6911,2wmkq5eX7OJIkXkT9Qy673,Cotton Candy Lemonade (Anna Lunoe Remix),Blu DeTiger,Cotton Candy Lemonade (Anna Lunoe Remix),23-07-2021,0.0875,0.783,247489,0.8,0.557,1,0.114,-7.232,0,0.0444,126.026,4,0.699,47,disco
6912,5TywrBF82AUQ83pXuMXjXg,"Groove with You, Pts. 1 & 2",The Isley Brothers,Showdown,21-08-1978,0.726,0.607,291880,0.467,0.00791,9,0.131,-10.105,1,0.055,164.299,3,0.492,44,disco
6913,2dngx6srtqsxvyh7oGV8FM,Lights & Music,Cut Copy,In Ghost Colours,01-01-2008,0.0763,0.612,277360,0.939,0.119,10,0.749,-4.206,0,0.0412,125.981,4,0.543,53,disco
6914,75hgmQO2o2IUx0vgl0l54e,Every Beat Of My Heart,Gladys Knight & The Pips,The Best Of Gladys Knight & The Pips,29-09-1995,0.812,0.338,114666,0.362,2.52E-05,0,0.229,-13.103,1,0.0323,173.985,3,0.425,52,disco
6915,0ko0sZ5hNieT3LRq2lOGl3,Les Gout,Rampa,Les Gout,09-09-2022,0.0887,0.848,344000,0.678,0.24,5,0.125,-8.783,0,0.0441,120.005,4,0.536,55,disco
6916,5hT6XiPllfwyMYM37ZLjwI,I Get Lifted - 2004 Remaster,KC & The Sunshine Band,KC & the Sunshine Band,1975,0.00417,0.822,185560,0.564,0.000327,10,0.0407,-10.443,0,0.0564,106.199,4,0.915,44,disco
6917,2ZnxFUokGvIsW0D4gPWPmn,Somewhere There's a Love,Shalamar,Three for Love,01-01-1980,0.388,0.628,256800,0.387,0,7,0.0698,-10.806,0,0.0347,110,3,0.394,42,disco
6918,5uoWLHlKz2KSMNolLngutE,We Can Make It If We Try,The Sylvers,The Sylvers II,1973,0.111,0.646,171653,0.91,0.000217,7,0.258,-5.555,1,0.097,89.042,4,0.967,49,disco
6919,0lsEQBuB5lkHZAQ1Pu7K7t,Stairway to Heaven,The O'Jays,Family Reunion (Expanded Edition),01-11-1975,0.397,0.411,376466,0.407,0.000938,0,0.696,-11.41,1,0.037,114.373,4,0.34,43,disco
6920,7nZNvE2EdKrH127yzBMW8E,Love Is Real,Loods,Love Is Real,08-09-2022,0.00259,0.703,197727,0.875,0.729,3,0.0379,-4.361,1,0.0485,128.003,4,0.551,57,disco
6921,67J6NR2Tdl0h2epWHcCBBN,Getaway,"Earth, Wind & Fire",Spirit,1976-09,0.124,0.724,227080,0.879,0.0155,5,0.359,-9.412,0,0.0369,112.595,4,0.826,48,disco
6922,7LHfhusSfulgzuiMg7e3Cz,Cold Blooded,Rick James,Cold Blooded (Expanded Edition),05-08-1983,0.0172,0.939,359280,0.487,0.0124,10,0.05,-7.641,0,0.153,117.637,4,0.646,45,disco
6923,1kHaxYnHGbhp8BX6XPGh9I,September - Eric Kupper Radio Mix,"Earth, Wind & Fire",September (The Eric Kupper Remixes),17-09-2020,0.00149,0.627,213223,0.929,0.000149,9,0.301,-4.93,1,0.0354,121.033,4,0.956,52,disco
6924,64Qr40PagVTJhUHQyHYbB4,Love Me In A Special Way,DeBarge,In A Special Way,24-09-1983,0.644,0.491,255493,0.314,0,0,0.0916,-14.144,1,0.0336,125.685,4,0.192,44,disco
6925,5jdGLLEA1e85jy9VYdggoP,Crave You - Adventure Club Remix,Flight Facilities,Crave You (Remixes),26-03-2010,0.00595,0.643,236930,0.693,0.000118,1,0.0726,-5.645,0,0.0946,140,4,0.083,49,disco
6926,6CwaYw74Ba0TbvsUyrBIGL,Dreaming,Le Youth,Dreaming,05-05-2022,0.312,0.519,285712,0.715,0.129,2,0.121,-10.934,1,0.0333,121.008,4,0.117,49,disco
6927,42tYHqMxXxXHAAWqLaoOfQ,MacArthur Park - Single Version,Donna Summer,On The Radio: Greatest Hits Volumes I & II,15-10-1979,0.0829,0.579,235200,0.667,0.000605,4,0.0547,-12.361,0,0.04,131.022,4,0.449,51,disco
6928,7lhxbliD1eFzb5WWk0LZvO,"Can't Get Enough Of Your Love, Babe",Various Artists,70s Christmas Party,18-10-2022,0.184,0.733,267160,0.767,2.11E-05,5,0.0986,-6.967,1,0.0546,111.936,4,0.787,0,disco
6929,01GHm5UtG2XN7ANzLcv5pU,Lost in the Moment,Darius,Utopia,24-11-2017,0.0922,0.64,264013,0.669,0.541,9,0.0633,-5.939,1,0.036,115.003,4,0.198,50,disco
6930,1umKrwGtLeRLd9InuebzP0,You Can Have It All,George McCrae,Rock Your Baby,1974,0.447,0.424,174000,0.837,0.027,8,0.152,-9.941,1,0.154,104.641,4,0.659,48,disco
6931,4QcDkuGQx9824a6X9BZF4e,Places,Martin Solveig,Places,25-11-2016,0.248,0.728,202745,0.854,0.00188,0,0.149,-3.86,0,0.0457,121.995,4,0.62,62,disco
6932,31hGVTn7MpHC9vovXIVWfm,Swing,Savage,Moonshine,01-01-2005,0.124,0.879,210626,0.628,0,1,0.0661,-6.668,0,0.264,150.105,4,0.721,53,disco
6933,5jr9YRMgeSKW6845SqWLbK,The Only One,Lionel Richie,Can't Slow Down,01-01-1983,0.284,0.691,264733,0.384,0,11,0.0753,-13.64,1,0.0302,127.866,4,0.558,44,disco
6934,3b9Cpi8jW9jNoyx72QbfRO,Never Can Say Goodbye - Single Version,Gloria Gaynor,Never Can Say Goodbye (Deluxe Edition),23-01-1975,0.000588,0.611,179466,0.882,0.926,7,0.397,-3.18,0,0.028,125.681,4,0.895,54,disco
6935,3Uyxe1fbF4zWSEwy38qgMw,Neutron Dance,The Pointer Sisters,Break Out (1983 Version - Expanded Edition),01-04-1983,0.0236,0.752,253413,0.839,0,9,0.263,-6.879,1,0.0503,104.794,4,0.864,52,disco
6936,4nx4h17pRj1ikT0hZecR8z,Say It,Phantoms,Disconnect,19-07-2019,0.0209,0.745,204693,0.8,0.000479,11,0.113,-5.606,0,0.0361,122.008,4,0.314,48,disco
6937,7jQXYaNA782iophb5GzFuP,Freakshow on the Dance Floor,The Bar-Kays,Greatest Hits,22-04-2008,0.102,0.868,288960,0.83,0.0509,10,0.0432,-8.101,0,0.0573,130.558,4,0.966,43,disco
6938,5LT8hO0Z9Y1nlCJ7nfuSJi,Generate - Radio Edit,Eric Prydz,Generate (Radio Edit),08-06-2015,0.00755,0.603,165076,0.826,5.54E-05,11,0.119,-5.072,1,0.0274,127.026,4,0.598,54,disco
6939,3iMLRCGHLQ135LtMjKLkO8,Heartbreaker,Dionne Warwick,Heartbreaker,1982,0.0921,0.671,258266,0.514,1.53E-05,1,0.137,-13.561,0,0.0239,100.771,4,0.803,59,disco
6940,1gWnuGAiTk3Q4yrIbwymUK,Zoom Zoom,Polo & Pan,Caravelle,19-05-2017,0.0459,0.678,209800,0.849,0.613,7,0.0833,-6.983,1,0.0367,94.003,4,0.502,55,disco
6941,0CAzT38ct3vgDW3p6yIzUe,To Be Loved,Jackie Wilson,He's So Fine,1958,0.658,0.242,154173,0.436,0,5,0.324,-7.528,1,0.0367,69.182,4,0.345,51,disco
6942,5ysB8OZ3b5GRTxX4YEJaX1,Even Now,Barry Manilow,Even Now,1978,0.574,0.294,210506,0.319,0.000106,11,0.0997,-10.359,1,0.0303,132.343,4,0.313,53,disco
6943,05XkMS2YVNfPNXepMScPRJ,I Say a Little Prayer,Dionne Warwick,The Windows of the World,1967,0.872,0.512,188360,0.415,0,7,0.184,-7.642,1,0.0608,147.2,4,0.714,52,disco
6944,4Vy6DnC5CvyK3stX4DTwsU,Fresh - Single Version,Kool & The Gang,Collected,25-05-2018,0.00744,0.85,228973,0.51,0.151,11,0.0288,-10.43,0,0.0333,117.728,4,0.934,56,disco
6945,12FZTFRyd4RBzvKf8RB0zO,I Write the Songs,Barry Manilow,Tryin' To Get The Feeling,1975,0.824,0.267,235800,0.417,0.000961,5,0.087,-8.79,1,0.0283,142.595,4,0.331,52,disco
6946,04Xdk7F9HgyHBcAwO7KE3F,Sera Porque Te Amo,Ricchi E Poveri,Exclusive Ricchi E Poveri - 15 Exitos,28-01-2010,0.157,0.874,190564,0.668,0,4,0.0493,-7.421,1,0.038,118.889,4,0.979,62,disco
6947,4QT3YKobBj4BI7xCYRLr9u,Just an Illusion,Imagination,In the Heat of the Night,1982,0.295,0.752,387866,0.548,0.115,11,0.0582,-10.532,0,0.0329,105.125,4,0.658,62,disco
6948,0f9Zt37k5AnTkrGIFqhkK6,Time After Time,Various Artists,Stranger Things (Soundtrack from the Netflix Original Series),27-10-2017,0.514,0.729,237426,0.443,1.01E-06,0,0.094,-9.195,1,0.0278,130.359,4,0.324,52,disco
6949,3hGc6zv9LgSxGrIlhFdfT6,Espoir,Darius,Romance,24-02-2014,0.0955,0.6,242242,0.617,0.913,3,0.108,-7,0,0.0555,106.892,4,0.037,53,disco
6950,0YqhqbLNpfQetrwuLaVTiK,Oh Girl,Paul Young,Other Voices (Expanded Edition),1990,0.267,0.57,216373,0.575,0,9,0.0823,-7.032,1,0.0318,135.903,4,0.421,56,disco
6951,2TziLOnBMT8kDVo2LA1X6t,Turn the Beat Around - Single Version,Various Artists,Radio Hits Of the '70s,1972,0.327,0.662,252373,0.941,0,6,0.218,-4.05,0,0.0883,131.045,4,0.798,45,disco
6952,2X9fsxb6O6bYEopJYmUbNC,Gold,Spandau Ballet,Gold - The Best of Spandau Ballet,15-05-2000,0.258,0.711,231480,0.74,0.0111,10,0.104,-7.776,0,0.0361,143.053,4,0.639,61,disco
6953,60kYnvU89eL92jJ3eQcPXq,If Only You Knew,Patti LaBelle,I'm In Love Again,1983,0.853,0.555,285333,0.272,0.00156,4,0.0748,-14.986,1,0.0411,133.159,4,0.169,49,disco
6954,6UW4Uo5zRI5gJw5urNwiwN,Relight My Fire - Single Version,Dan Hartman,Relight My Fire (Expanded Edition),01-06-1979,0.0148,0.787,225893,0.662,0,0,0.328,-11.447,1,0.0378,119.734,4,0.868,53,disco
6955,5xl0p7WkEry8QAOxTs28kY,Wildflowers,Zimmer,Zimmer,27-09-2019,0.347,0.728,217986,0.544,0.576,9,0.179,-7.848,0,0.0502,101.029,4,0.255,54,disco
6956,0HVze9esSMkVncb2MdwenN,Christmas Spirit,Various Artists,Best Christmas Playlist Ever 2022,20-10-2022,0.773,0.494,274746,0.296,0,8,0.14,-12.479,1,0.0344,128.933,4,0.224,0,disco
6957,2xsTPjOwjtLWDoDKHpHWa5,EQUILIBRIUM,Darius,OASIS,22-04-2022,0.661,0.737,288133,0.532,0.91,3,0.0952,-9.224,0,0.0777,118.049,4,0.481,52,disco
6958,2g5egJm0qwJPKgpblzIHlI,A Little More Love,Olivia Newton-John,Totally Hot,01-01-1978,0.0294,0.717,207013,0.414,0.00935,8,0.0864,-14.855,1,0.0365,100.178,4,0.495,44,disco
6959,2M72ge9OrR7muKhcBi509v,Rave Grave,Walker & Royce,Rave Grave,04-09-2019,0.00438,0.795,189614,0.797,0.302,10,0.129,-5.96,0,0.0634,124.952,4,0.627,45,disco
6960,5KYoPa5akZxiCn38xelbqI,Manic Monday,The Bangles,Different Light,18-03-1986,0.335,0.685,184173,0.571,2.38E-06,2,0.214,-11.623,1,0.0299,121.737,4,0.869,52,disco
6961,6HKChbfE5klrUMHo3NrqzX,Tell Him (Duet with Barbra Streisand),Céline Dion,Let's Talk About Love,14-11-1997,0.623,0.261,291160,0.38,0,4,0.105,-9.148,1,0.0491,74.463,4,0.0793,57,disco
6962,3YDnZvDLMM6Neih8hyzRvV,Silly,Deniece Williams,Love Songs,1976,0.871,0.452,355666,0.35,0.00135,5,0.122,-9.624,1,0.0288,115.18,3,0.4,43,disco
6963,1W9Xk8b7uJgbe76sOZhHYf,Suddenly - Xanadu/Soundtrack Version,Olivia Newton-John,20th Century Masters: The Millennium Collection: Best Of Olivia Newton-John,05-02-2002,0.163,0.581,240133,0.419,5.38E-06,8,0.11,-11.319,1,0.0314,136.423,4,0.303,44,disco
6964,2oFxITGDiTZ1JRwP8yinRt,On Broadway,George Benson,The George Benson Collection,1981,0.205,0.77,316160,0.319,0.000151,10,0.0687,-17.098,0,0.0579,117.232,4,0.863,55,disco
6965,6C7WlMpQr4V8lCkkrGj0MK,Doc,Chocolate Milk,Milky Way,01-11-1979,0.353,0.523,166400,0.43,0,4,0.605,-12.832,0,0.14,144.284,4,0.705,46,disco
6966,6mw3dGENJYBDUZeHIcvLyR,Easy,Lionel Richie,Tuskegee,01-01-2012,0.756,0.52,270560,0.389,0.000101,10,0.25,-9.267,0,0.0295,132.992,4,0.268,44,disco
6967,4lgEtC1W3xZSRFoJuPLmkk,Virgo,Le Youth,Virgo,30-07-2021,0.279,0.593,324000,0.871,0.894,8,0.131,-8.068,1,0.0386,121.994,4,0.0719,49,disco
