Accousticness,Album Name,Artist Name,Dancebility,Energy,Genre,Instrumentalness,Key,Liveliness,Loudness,Mode,Popularity,Release Date,Sno,Song Duration,Song ID,Song Name,Speechiness,Tempo,Time Signature,Valence,Happy_score
0.245,So Tonight That I Might See,Mazzy Star,0.42,0.33,rock,0.000679,9,0.0677,-13.925,1,79,05-10-1993,14090,295600,1LzNfuep1bnAUR9skqdHCK,Fade Into You,0.0275,157.143,3,0.175,0.0016042515803794677
0.406,Buffalo Springfield,Buffalo Springfield,0.653,0.519,rock,0.0209,2,0.101,-10.164,1,77,05-12-1966,14091,153693,1qRA5BS78u3gME0loMl9AA,For What It's Worth,0.0497,98.883,4,0.822,0.0008176967459662121
0.0577,OK Computer,Radiohead,0.255,0.393,rock,0.00361,5,0.113,-10.654,1,82,28-05-1997,14092,229120,10nyNJ6zNy2YVYLrcwLccB,No Surprises,0.0278,76.426,4,0.118,0.011030017374338175
4.52e-05,Paranoid (Remaster),Black Sabbath,0.412,0.658,rock,0.000774,4,0.176,-12.051,0,73,18-09-1970,14093,168405,1Y373MqadDRtclJNdnUXVc,Paranoid - 2012 - Remaster,0.0708,163.071,4,0.454,0.39926439548942405
0.132,"Shame, Shame (Deluxe Edition)",Dr. Dog,0.454,0.82,rock,0.000969,2,0.115,-4.193,1,77,02-11-2010,14094,234800,0UV5zxRMz6AO4ZwUOZNIKI,Where'd All the Time Go?,0.0567,166.303,4,0.575,0.7254480631454144
0.0438,Cage The Elephant (Expanded Edition),Cage The Elephant,0.636,0.849,rock,0.0,0,0.372,-7.075,1,74,24-03-2009,14095,175493,3Pzh926pXggbMe2ZpXyMV7,Ain't No Rest for the Wicked,0.106,156.036,4,0.917,0.6515496390815214
0.0265,Melophobia,Cage The Elephant,0.44,0.778,rock,1.04e-06,1,0.151,-1.786,0,74,08-10-2013,14096,229346,4sebUbjqbcgDSwG6PbSGI0,Come a Little Closer,0.0327,148.038,4,0.304,0.8064371117121818
0.0755,An Innocent Man,Billy Joel,0.701,0.944,rock,0.0,4,0.601,-2.986,1,79,08-08-1983,14097,197706,5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,0.0455,128.993,4,0.792,0.8746728955612673
0.0578,When We Were Friends,The Backseat Lovers,0.329,0.444,rock,0.0352,1,0.113,-9.973,1,77,27-01-2019,14098,282205,1170VohRSx6GwE6QDCHPPH,Kilby Girl,0.0417,162.279,4,0.225,0.055905967269822554
0.659,The Stranger (Legacy Edition),Billy Joel,0.532,0.495,rock,0.0,10,0.0754,-6.662,1,78,1977,14099,214240,4U45aEWtQhrm8A5mxPaFZ7,Vienna,0.0343,124.936,4,0.308,0.00062170350214652
0.0113,The New Abnormal,The Strokes,0.593,0.749,rock,0.106,5,0.314,-5.67,1,78,10-04-2020,14100,309053,5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,0.0475,164.959,4,0.649,0.707107784826091
0.745,Nevermind (Remastered),Nirvana,0.427,0.201,rock,0.263,8,0.109,-13.044,1,74,26-09-1991,14101,232146,1nFtiJxYdhtFfFtfXBv06s,Something In The Way,0.0317,105.218,4,0.0668,0.00016966423530062613
0.156,Nothing Happens,Wallows,0.682,0.683,rock,2.32e-05,8,0.273,-6.444,0,79,22-03-2019,14102,178000,57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),0.0287,120.023,4,0.64,0.04979654122557209
0.199,In Utero - 20th Anniversary - Deluxe Edition,Nirvana,0.256,0.641,rock,0.0329,1,0.0853,-10.283,1,79,21-09-1993,14103,281160,11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,0.0552,203.006,4,0.382,0.47370279656667214
0.00835,Blurryface,Twenty One Pilots,0.645,0.713,rock,0.0,6,0.113,-5.355,1,82,15-05-2015,14104,214506,2Z8WuEywRWYTKe1NybPQEW,Ride,0.0393,74.989,4,0.566,0.08466707361306458
0.00664,The Better Life,3 Doors Down,0.545,0.865,rock,1.1e-05,11,0.168,-5.708,0,79,2000,14105,233933,6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,0.0286,99.009,4,0.543,0.7177520128701828
0.111,Country Stuff The Album,Walker Hayes,0.647,0.765,rock,0.0,1,0.315,-6.459,1,77,21-01-2022,14106,161853,58UKC45GPNTflCN6nwCUeF,Fancy Like,0.06,79.994,4,0.855,0.10698981664051199
0.31,Anthology,Nitty Gritty Dirt Band,0.765,0.494,rock,0.0,2,0.0836,-7.348,1,73,29-09-2017,14107,201986,3i5QyEUyXa9Y7lIklr5sWk,Fishing In The Dark,0.0377,77.724,4,0.91,0.00039407724677653633
0.0384,MKTO,MKTO,0.72,0.791,rock,0.0,1,0.157,-4.689,1,81,2012,14108,175426,6FE2iI43OZnszFLuLtvvmg,Classic,0.124,102.071,4,0.756,0.15809335671370695
0.02,Some Nights,fun.,0.378,0.638,rock,7.66e-05,10,0.0849,-5.576,1,74,21-02-2012,14109,250626,7a86XRg84qjasly9f6bPSD,We Are Young (feat. Janelle Monáe),0.075,184.086,4,0.735,0.3348871972714359
0.106,Night Visions,Imagine Dragons,0.448,0.784,rock,0.000108,9,0.668,-3.686,1,72,04-09-2012,14110,186813,4G8gkOterJn0Ywt6uhqbhp,Radioactive,0.0627,136.245,4,0.236,0.8853455403611986
0.461,Bigger Than Both Of Us,Daryl Hall & John Oates,0.573,0.683,rock,0.0,5,0.0935,-6.644,1,74,01-08-1976,14111,142786,0qRR9d89hIS0MHRkQ0ejxX,Rich Girl,0.176,169.519,4,0.817,0.017158149065515382
0.632,"How to: Friend, Love, Freefall",Rainbow Kitten Surprise,0.744,0.516,rock,0.0,2,0.605,-6.365,1,76,06-04-2018,14112,152293,474uVhyGgK5MtY9gMcDgGl,It's Called: Freefall,0.0513,97.944,4,0.281,0.0007764013595086272
0.0158,No Need To Argue (The Complete Sessions 1994-1995),The Cranberries,0.309,0.649,rock,0.00591,7,0.367,-8.994,1,82,03-10-1994,14113,306440,7EZC6E7UjZe63f1jRmkWxt,Zombie,0.035,166.915,4,0.312,0.7113499401539853
0.0179,By the Way (Deluxe Edition),Red Hot Chili Peppers,0.618,0.938,rock,0.0,9,0.167,-3.442,1,81,09-07-2002,14114,269000,3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,0.0456,91.455,4,0.875,0.7198831311685537
0.000391,Prom Queen,Beach Bunny,0.528,0.797,rock,0.011,4,0.14,-7.487,1,81,10-08-2018,14115,136562,6MpCaSIOfqBqbMED4kXgNY,Prom Queen,0.0485,143.785,4,0.751,0.5892545985478945
0.165,Working Class Dog,Rick Springfield,0.727,0.834,rock,0.0,2,0.105,-5.851,1,71,1981,14116,194120,5RsUlxLto4NZbhJpqJbHfN,Jessie's Girl,0.0496,131.7,4,0.816,0.1757422596214877
0.185,"Save Me, San Francisco (Golden Gate Edition)",Train,0.673,0.886,rock,0.0,1,0.0826,-4.44,0,82,01-12-2010,14117,216773,4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",0.0431,97.012,4,0.795,0.25025675056686303
0.0591,"Oh, What A Life",American Authors,0.673,0.902,rock,0.000262,2,0.0558,-2.392,1,79,01-01-2014,14118,194240,5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,0.0346,100.012,4,0.538,0.5784924236179089
0.0272,Greatest Hits,Tom Petty and the Heartbreakers,0.464,0.655,rock,1.34e-06,7,0.328,-9.058,0,73,20-05-2008,14119,273600,3dmqIB2Qxe2XZobw9gXxJ6,Mary Jane's Last Dance,0.0608,169.515,4,0.531,0.38889481897193356
0.137,Sunshine,OneRepublic,0.697,0.875,rock,0.0,5,0.28,-4.621,1,82,10-11-2021,14120,163854,5r43qanLhUCdBj8HN3fa6B,Sunshine,0.034,140.069,4,0.774,0.5017618139532948
0.0504,Full Moon Fever,Tom Petty,0.765,0.476,rock,2.76e-06,7,0.165,-13.487,1,74,01-01-1989,14121,178360,7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,0.0329,114.02,4,0.965,0.0015569568098411368
0.00428,"Rise And Fall, Rage And Grace",The Offspring,0.55,0.917,rock,0.0,0,0.197,-3.159,1,80,17-06-2008,14122,177826,6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",0.0638,126.115,4,0.601,0.8955824345082692
0.193,Pray for the Wicked,Panic! At The Disco,0.579,0.904,rock,0.0,5,0.064,-2.729,1,81,22-06-2018,14123,190946,1rqqCSm0Qe4I9rUvWncaom,High Hopes,0.0618,82.014,4,0.681,0.39641615527216034
0.269,How To Save A Life,The Fray,0.64,0.743,rock,0.0,10,0.101,-4.08,1,80,13-09-2005,14124,262533,5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,0.0379,122.035,4,0.361,0.08276125085789288
0.00321,Leftoverture (Expanded Edition),Kansas,0.482,0.786,rock,8.88e-05,7,0.446,-5.735,1,75,1976,14125,323000,4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,0.032,126.755,4,0.793,0.7010503541824066
0.543,Synchronicity (Remastered 2003),The Police,0.82,0.452,rock,0.00294,1,0.0714,-9.796,1,86,17-06-1983,14126,253920,1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,0.0348,117.401,4,0.74,0.0001008579182499858
0.0192,Appetite For Destruction,Guns N' Roses,0.268,0.98,rock,0.00709,11,0.182,-5.958,1,73,21-07-1987,14127,405600,6eN1f9KNmiWEhpE2RhQqB5,Paradise City,0.103,100.315,4,0.395,0.9876974608939759
0.872,All That We Needed,Plain White T's,0.656,0.291,rock,0.0,2,0.114,-10.572,1,79,01-01-2005,14128,232533,4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,0.0293,103.971,4,0.298,2.113666743341902e-05
0.00516,Drunk (And I Don't Wanna Go Home),Elle King,0.612,0.884,rock,0.0,5,0.0997,-4.4,1,75,26-02-2021,14129,245625,0QULNNd9z5s35entfiiXoa,Drunk (And I Don't Wanna Go Home),0.0459,119.991,4,0.626,0.7109557165137221
0.225,Sweet Dreams (Are Made Of This),Eurythmics,0.692,0.711,rock,0.0,0,0.12,-7.498,0,82,04-01-1983,14130,216933,1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,0.0317,125.135,4,0.875,0.026930116844613106
0.0021,Californication (Deluxe Edition),Red Hot Chili Peppers,0.592,0.767,rock,0.00165,9,0.127,-2.788,0,82,08-06-1999,14131,329733,48UPSzbZjgc449aqz8bxox,Californication,0.027,96.483,4,0.328,0.40154227706134105
0.00511,Infinity On High,Fall Out Boy,0.459,0.891,rock,0.0,10,0.106,-5.057,0,78,01-01-2007,14132,203506,3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,0.0623,154.837,4,0.588,0.922111705343088
0.0841,Heathens,Twenty One Pilots,0.732,0.396,rock,3.58e-05,4,0.105,-9.348,0,81,16-06-2016,14133,195920,6i0V12jOa3mr6uu4WYhUBr,Heathens,0.0286,90.024,4,0.548,0.0006613981001536429
0.000217,Superunknown (Deluxe Edition),Soundgarden,0.35,0.828,rock,0.000161,6,0.0774,-5.373,1,77,09-03-1994,14134,318586,2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,0.041,105.435,4,0.147,0.8926243541551386
0.221,Toulouse Street,The Doobie Brothers,0.645,0.598,rock,3.53e-06,1,0.0721,-13.18,0,75,1972,14135,227266,7Ar4G7Ci11gpt6sfH9Cgz5,Listen to the Music,0.0335,105.929,4,0.913,0.004578222801893683
0.00616,AM,Arctic Monkeys,0.288,0.758,rock,0.0,6,0.303,-5.692,0,83,09-09-2013,14136,201726,2AT8iROs4FQueDv2c8q2KE,R U Mine?,0.0371,97.094,4,0.619,0.7357221803918823
0.157,Them Vs. You Vs. Me (Deluxe Edition),Finger Eleven,0.644,0.939,rock,0.0,11,0.233,-3.486,0,75,01-01-2007,14137,208106,28IEbk5a7twNTbUEvWslUb,Paralyzer,0.0456,106.031,4,0.861,0.5983116439381245
9.04e-05,Hot Fuss,The Killers,0.497,0.97,rock,0.000674,10,0.101,-4.851,0,78,2004,14138,197200,6PwjJ58I4t7Mae9xfZ9l9v,Somebody Told Me,0.0836,138.081,4,0.689,0.9524740524945475
0.739,Dancing in the Moonlight,King Harvest,0.657,0.435,rock,0.0,10,0.167,-15.707,1,73,01-01-1973,14139,181133,0q21FNwES2bbtcduB6kjEU,Dancing in the Moonlight,0.0552,135.975,4,0.771,9.530587315409456e-05
0.0201,Mercury - Acts 1 & 2,Imagine Dragons,0.772,0.75,rock,0.0,5,0.074,-3.67,0,84,01-07-2022,14140,165264,54ipXppHLA8U4yqpOFTUhr,Bones,0.0455,114.061,4,0.587,0.10851416629433963
0.0366,Pronounced' Leh-'Nerd 'Skin-'Nerd,Lynyrd Skynyrd,0.422,0.752,rock,0.000119,6,0.129,-8.682,1,74,01-01-1973,14141,356626,1ju7EsSGvRybSNEsRvc7qY,Simple Man,0.0449,120.471,4,0.403,0.5368204183463637
0.0183,Reckless (30th Anniversary / Deluxe Edition),Bryan Adams,0.508,0.834,rock,0.0,2,0.0732,-6.205,1,82,05-11-1984,14142,216053,0GONea6G2XdnHWjNZd6zt3,Summer Of '69,0.0386,139.131,4,0.774,0.6519029197940598
0.00271,Weezer,Weezer,0.556,0.92,rock,0.00021,8,0.117,-4.606,1,75,10-05-1994,14143,159226,3mwvKOyMmG77zZRunnxp9E,Buddy Holly,0.0367,121.138,4,0.771,0.8313235080454969
0.0188,Frontiers,Journey,0.451,0.962,rock,3.17e-06,0,0.277,-3.947,1,73,22-02-1983,14144,323706,4ECNtOnqzxutZkXP4TE3n3,Separate Ways (Worlds Apart),0.0734,131.435,4,0.377,0.9801499897472074
0.0709,Oracular Spectacular,MGMT,0.763,0.803,rock,0.285,1,0.348,-3.713,1,77,14-12-2007,14145,229640,3FtYbEfBqAlGO46NUDQSAt,Electric Feel,0.0351,103.04,3,0.561,0.7280096696666163
0.096,An Awesome Wave,alt-J,0.615,0.658,rock,0.000911,5,0.205,-7.299,1,72,18-09-2012,14146,227080,3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,0.0343,150.093,4,0.293,0.13912378777425127
0.168,Once Upon A Time (Super Deluxe),Simple Minds,0.66,0.816,rock,0.0181,2,0.0608,-6.61,1,75,1985,14147,263040,3fH4KjXFYMmljxrcGrbPj9,Don't You (Forget About Me),0.0299,111.346,4,0.678,0.17640363021402794
0.018,Hunting High and Low,a-ha,0.573,0.902,rock,0.00125,6,0.0928,-7.638,0,85,01-06-1985,14148,225280,2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,0.054,84.412,4,0.876,0.563782852320444
0.735,Wish You Were Here,Pink Floyd,0.481,0.262,rock,0.0114,7,0.832,-15.73,1,77,12-09-1975,14149,334743,6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,0.0414,122.861,4,0.375,0.0001897743198661095
0.013,Led Zeppelin III (Remaster),Led Zeppelin,0.564,0.932,rock,0.169,11,0.349,-10.068,1,78,1970,14150,146250,78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,0.0554,112.937,4,0.619,0.9645037972832893
0.217,Origins (Deluxe),Imagine Dragons,0.704,0.611,rock,0.0,2,0.0812,-6.112,1,82,09-11-2018,14151,189466,2FY7b99s15jUprqC0M5NCT,Natural,0.0409,100.0,4,0.22,0.009859194880705524
0.00832,Third Eye Blind,Third Eye Blind,0.64,0.864,rock,0.0,7,0.123,-6.576,1,74,08-04-1997,14152,268360,42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,0.0314,102.026,4,0.701,0.5031567631980102
0.0126,Enema Of The State,blink-182,0.391,0.951,rock,0.000378,6,0.0878,-7.419,1,80,01-06-1999,14153,148360,4LJhJ6DQS7NwE7UKtvcM52,What's My Age Again?,0.0692,157.66,4,0.468,0.9781517186095079
0.000346,Habits,Neon Trees,0.482,0.833,rock,0.0,5,0.365,-5.611,1,71,01-01-2010,14154,212293,1fBl642IhJOE5U319Gy2Go,Animal,0.0449,148.039,4,0.74,0.8541605944399133
0.0159,When The World Comes Down,The All-American Rejects,0.718,0.691,rock,0.0,4,0.0627,-6.44,1,72,01-01-2008,14155,213106,6ihL9TjfRjadfEePzXXyVF,Gives You Hell,0.0387,100.008,4,0.552,0.051519054249035134
0.0365,American Fool,John Mellencamp,0.811,0.41,rock,6.63e-06,9,0.0799,-8.214,1,74,1982,14156,254493,43btz2xjMKpcmjkuRsvxyg,Jack & Diane,0.0391,103.965,4,0.626,0.0006913382532105494
0.000385,The Animals,The Animals,0.295,0.584,rock,0.218,9,0.0996,-6.696,0,71,01-01-1964,14157,271280,7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,0.0345,117.2,3,0.228,0.6166172264596017
0.619,Blind Melon,Blind Melon,0.389,0.476,rock,5.09e-05,9,0.255,-9.342,1,75,01-01-1992,14158,217106,6txWz9UapYHVxEd7dDIHXT,No Rain,0.0316,148.117,4,0.566,0.0019362349460351203
0.365,The Joker,Steve Miller Band,0.596,0.448,rock,5.3e-06,5,0.206,-9.616,1,74,01-01-1973,14159,264503,1bp2IO61zbQrbWNmKKxg3f,The Joker,0.0396,83.293,4,0.796,0.0005486348021719323
0.000665,Don't You Fake It,The Red Jumpsuit Apparatus,0.545,0.932,rock,0.0,7,0.127,-2.189,0,76,01-01-2006,14160,192000,4wzjNqjKAKDU82e8uMhzmr,Face Down,0.0399,92.956,4,0.464,0.8841538370401414
0.0779,Californication (Deluxe Edition),Red Hot Chili Peppers,0.595,0.717,rock,0.00274,0,0.108,-4.803,1,79,08-06-1999,14161,215906,1G391cbiT3v3Cywg8T7DM1,Scar Tissue,0.0295,88.969,4,0.547,0.10187321412141537
0.013,Good News For People Who Love Bad News,Modest Mouse,0.649,0.888,rock,2.23e-06,6,0.0888,-4.807,1,73,05-04-2004,14162,208466,2lwwrWVKdf3LR9lbbhnr6R,Float On,0.0293,100.975,4,0.553,0.6211581616177756
0.127,Chosen,Måneskin,0.714,0.8,rock,0.0,11,0.359,-4.808,0,86,08-12-2017,14163,211560,3Wrjm47oTz2sjIgck11l5e,Beggin',0.0504,134.002,4,0.589,0.31395215464944193
0.611,Sweet Caroline,Neil Diamond,0.529,0.127,rock,0.000109,11,0.237,-16.066,1,78,06-06-1969,14164,203573,62AuGbAkt8Ox2IrFFb8GKV,Sweet Caroline,0.0274,63.05,4,0.578,2.2917463085803114e-05
0.0493,Aftermath,The Rolling Stones,0.464,0.795,rock,0.00244,1,0.399,-9.267,1,80,15-04-1966,14165,202266,63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",0.0926,158.691,4,0.612,0.7864377017848976
0.0663,Slippery When Wet,Bon Jovi,0.541,0.96,rock,2.25e-06,0,0.344,-2.947,0,81,16-08-1986,14166,222706,0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,0.0505,122.803,4,0.812,0.9190266229082582
0.000152,Sam's Town,The Killers,0.467,0.988,rock,0.0484,11,0.28,-3.313,1,77,27-09-2006,14167,220426,70wYA8oYHoMzhRRkARoMhU,When You Were Young,0.112,130.433,4,0.321,0.9912186696927061
0.00359,American Beauty/American Psycho,Fall Out Boy,0.393,0.858,rock,0.0,4,0.102,-2.868,0,80,20-01-2015,14168,228360,04aAxqtGp5pv12UXAg4pkq,Centuries,0.0729,176.042,4,0.56,0.9442759873345841
0.00045,Facelift,Alice In Chains,0.355,0.791,rock,0.0,8,0.0969,-7.565,1,75,01-08-1990,14169,285200,6gZVQvQZOFpzIy3HblJ20F,Man in the Box,0.0453,106.392,4,0.758,0.6254587695921833
0.000409,Franz Ferdinand,Franz Ferdinand,0.277,0.663,rock,0.00051,4,0.136,-8.821,0,79,16-02-2004,14170,237026,20I8RduZC2PWMWTDCZuuAN,Take Me Out,0.0377,104.561,4,0.527,0.37377062932406946
0.382,Madman Across The Water,Elton John,0.414,0.428,rock,0.000243,0,0.148,-11.097,1,77,05-11-1971,14171,377093,2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,0.0278,145.075,4,0.282,0.0027886550098051854
0.000249,White Pony,Deftones,0.269,0.853,rock,0.000246,7,0.118,-4.647,0,77,16-05-2000,14172,299533,51c94ac31swyDQj9B3Lzs3,Change (In the House of Flies),0.0854,141.581,4,0.179,0.9720985634186173
0.000176,In A Tidal Wave Of Mystery (Deluxe Edition),Capital Cities,0.655,0.819,rock,0.00374,0,0.104,-4.852,1,82,2013,14173,192789,6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,0.0316,117.956,5,0.766,0.383390615077118
0.000346,Move Along,The All-American Rejects,0.465,0.954,rock,5.38e-06,10,0.573,-4.251,1,71,01-01-2005,14174,193653,5lDriBxJd22IhOH9zTcFrV,Dirty Little Secret,0.044,143.85,4,0.458,0.9898876660670686
0.0936,Stealers Wheel,Stealers Wheel,0.82,0.575,rock,0.000135,7,0.109,-9.144,1,78,01-01-1972,14175,208946,3Vby4nGmtbDo7HDJamOWkT,Stuck In The Middle With You,0.0408,123.765,4,0.964,0.0037275136311125667
0.0362,Evolve,Imagine Dragons,0.672,0.655,rock,0.0,10,0.117,-5.021,0,81,23-06-2017,14176,201240,6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,0.0311,134.945,4,0.556,0.06994715166181353
0.0204,Surfer Rosa,Pixies,0.519,0.441,rock,0.000453,4,0.076,-14.178,1,79,21-03-1988,14177,234973,7wCmS9TTVUcIhRalDYFgPy,Where Is My Mind? - Remastered,0.0353,81.334,4,0.25,0.004440557064150363
0.183,August And Everything After,Counting Crows,0.578,0.817,rock,3.06e-06,0,0.285,-6.542,1,77,01-01-1993,14178,272293,5DiXcVovI0FcY2s0icWWUu,Mr. Jones,0.0363,141.621,4,0.726,0.4032140853151742
0.00523,From Under The Cork Tree,Fall Out Boy,0.622,0.961,rock,0.0,11,0.0854,-3.198,0,76,03-05-2005,14179,180266,0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",0.154,114.452,4,0.449,0.8901082819002984
0.0395,Astro Lounge,Smash Mouth,0.731,0.867,rock,0.0,11,0.0861,-5.881,1,79,08-06-1999,14180,200373,3cfOd4CMv2snFaKAnMdnvK,All Star,0.032,104.019,4,0.776,0.3181820998477809
0.0266,Rage Against The Machine - XX (20th Anniversary Special Edition),Rage Against The Machine,0.466,0.833,rock,0.0,7,0.0327,-4.215,1,80,1992,14181,313573,59WN2psjkt1tyaxjspN8fp,Killing In The Name,0.304,88.785,4,0.661,0.488125380171483
0.821,Goodie Bag,Still Woozy,0.739,0.522,rock,0.00124,7,0.233,-12.304,0,76,05-11-2017,14182,146390,4vHNeBWDQpVCmGbaccrRzi,Goodie Bag,0.151,138.263,4,0.619,0.0001359643949726541
0.133,Can't Buy A Thrill,Steely Dan,0.523,0.758,rock,0.0,2,0.0952,-9.81,1,72,01-01-1972,14183,275466,1I7zHEdDx8Ny5RxzYPqsU2,Reelin' In The Years,0.0403,135.437,4,0.766,0.2093385318039307
0.00141,Finding Beauty In Negative Spaces (Bonus Track Version),Seether,0.611,0.95,rock,1.59e-06,8,0.0543,-3.509,1,74,01-01-2007,14184,193893,4eAwB5pnKFTmsgc3zWoYO0,Fake It,0.0518,132.078,4,0.607,0.8852919710847982
0.00207,Welcome Interstate Managers,Fountains Of Wayne,0.774,0.75,rock,1.78e-05,11,0.0808,-4.927,0,75,01-01-2003,14185,197986,27L8sESb3KR79asDUBu8nW,Stacy's Mom,0.0412,118.015,4,0.927,0.08090862931440557
0.448,Tom Petty & The Heartbreakers,Tom Petty and the Heartbreakers,0.55,0.824,rock,0.000127,2,0.366,-5.988,1,72,09-11-1976,14186,214733,7MRyJPksH3G2cXHN8UKYzP,American Girl,0.0334,114.512,4,0.777,0.13028274069979529
0.501,Building The Perfect Beast,Don Henley,0.516,0.549,rock,0.00572,6,0.184,-13.741,1,77,01-01-1984,14187,288733,4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,0.0373,176.941,4,0.907,0.003811711208557389
0.0963,California Sunrise,Jon Pardi,0.63,0.754,rock,0.0,2,0.268,-3.564,1,74,13-05-2016,14188,172253,0bPnT6i9H1p8Vd85GS6Z7I,Night Shift,0.0284,95.999,4,0.73,0.1539988594879974
0.00298,Toys In The Attic,Aerosmith,0.38,0.76,rock,0.0294,9,0.104,-10.961,1,73,08-04-1975,14189,274133,24NwBd5vZ2CK8VOQVnqdxr,Sweet Emotion,0.0378,99.437,4,0.491,0.5761119575154743
0.153,Drops Of Jupiter,Train,0.481,0.638,rock,0.0,0,0.154,-5.862,1,78,27-03-2001,14190,259933,2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),0.0276,79.064,4,0.497,0.04232436452338029
0.559,We Sing. We Dance. We Steal Things.,Jason Mraz,0.703,0.444,rock,0.0,11,0.0973,-9.331,1,80,12-05-2008,14191,242946,1EzrEOXmMH3G43AXT1y7pA,I'm Yours,0.0417,150.96,4,0.712,0.00020392420157722135
0.00631,Ride The Lightning (Deluxe Remaster),Metallica,0.512,0.86,rock,0.00528,0,0.0652,-6.145,1,71,27-07-1984,14192,309973,51YZAJhOwIC5Gg3jMbAmhZ,For Whom The Bell Tolls (Remastered),0.0703,117.909,4,0.258,0.8266329375295561
5.59e-05,Mellon Collie And The Infinite Sadness (Deluxe Edition),The Smashing Pumpkins,0.404,0.72,rock,0.836,10,0.0466,-9.18,0,75,1995,14193,258466,6GtX0jaNL8IjVQfrDBx81z,Bullet With Butterfly Wings - Remastered 2012,0.0623,121.864,4,0.475,0.9952653846183005
0.0237,Out With A Bang,David Lee Murphy,0.736,0.614,rock,5.84e-06,11,0.292,-11.124,1,72,01-01-1994,14194,224666,0Xg68XXMRWzKQvD5S6BFvI,Dust On The Bottle,0.0389,99.942,4,0.858,0.016245506103778284
0.396,Looking Glass,Looking Glass,0.716,0.625,rock,1.97e-05,1,0.134,-11.369,0,74,1972,14195,186826,2BY7ALEWdloFHgQZG6VMLA,Brandy (You're a Fine Girl),0.0601,125.276,4,0.826,0.002929414618415338
0.422,Hot Space (Deluxe Remastered Version),Queen,0.671,0.711,rock,0.0,2,0.104,-7.813,1,70,03-05-1982,14196,248440,11IzgLRXV7Cgek3tEgGgjw,Under Pressure - Remastered 2011,0.0478,113.809,4,0.466,0.013391830548129646
6.46e-05,Flyleaf,Flyleaf,0.429,0.96,rock,6.27e-06,10,0.102,-4.261,1,72,01-01-2006,14197,175880,3FP8A246XpuafFofRhDlWG,I'm So Sick,0.0914,153.932,4,0.233,0.9860677295935922
0.000481,Infest,Papa Roach,0.589,0.89,rock,0.00082,4,0.201,-3.719,0,80,25-04-2001,14198,199906,5W8YXBz9MTIDyrpYaCg2Ky,Last Resort,0.0603,90.598,4,0.692,0.6992506398735929
0.0014,A Beautiful Lie,Thirty Seconds To Mars,0.179,0.912,rock,0.000294,4,0.582,-3.881,0,75,01-01-2005,14199,231533,0lP4HYLmvowOKdsQ7CVkuq,The Kill,0.0791,182.99,3,0.289,0.9982925908060506
0.0275,Ocean Eyes,Owl City,0.512,0.662,rock,0.0,3,0.118,-6.797,1,78,01-01-2009,14200,228346,3DamFFqW32WihKkTVlwTYQ,Fireflies,0.0439,180.114,4,0.472,0.31569145308333035
0.00145,Moving Pictures (2011 Remaster),Rush,0.536,0.901,rock,0.0186,9,0.06,-7.211,1,72,12-02-1981,14201,276880,3QZ7uX97s82HFYSmQUAN1D,Tom Sawyer,0.0374,87.559,4,0.666,0.7278139331705329
0.199,Eyes Open,Snow Patrol,0.56,0.595,rock,6.47e-05,9,0.132,-4.53,1,80,01-01-2006,14202,267960,5hnyJvgoWiQUYZttV4wXy6,Chasing Cars,0.0274,104.011,4,0.144,0.02747534735898638
