,Sno,Song ID,Song Name,Artist Name,Album Name,Release Date,Acousticness,Dancebility,Song Duration,Energy,Instrumentalness,Key,Liveliness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Popularity,Genre
7123,7123,3g0mEQx3NTanacLseoP0Gw,Takeaway,The Chainsmokers,World War Joy,06-12-2019,0.126,0.528,209880,0.511,0,3,0.101,-8.144,1,0.0324,100.1,4,0.351,75,edm
7988,7988,5n9DJWUiwuKuPE9sCVbQ0n,Something About You,Hayden James,Something About You,22-04-2015,0.369,0.861,225181,0.602,0.0644,2,0.0751,-7.314,0,0.0617,114.978,4,0.684,65,edm
7898,7898,5YvYKEQEYJp4orh4z3Dnpk,Sacrificial,Rezz,Sacrificial,05-02-2021,0.0686,0.552,182000,0.564,0.0131,7,0.34,-5.941,1,0.0415,164.952,4,0.321,58,edm
7187,7187,5mjTbRn7WG6HsxJI9wUMUL,The Motto,Various Artists,Objectif Running : Dance,21-10-2022,0.0301,0.754,164818,0.763,2.23E-05,7,0.0901,-4.627,0,0.0435,117.953,4,0.464,0,edm
7256,7256,7fPyCCiXVwbzPQ1MtoUChl,Hide Away,Daya,"Sit Still, Look Pretty",07-10-2016,0.222,0.884,191368,0.826,2.29E-06,11,0.0651,-3.672,0,0.0853,94.997,4,0.465,65,edm
7997,7997,0TejbZNnypwBQDwkUPjPrT,Hot In It - Tiësto’s Hotter Mix,Tiësto,Hot In It (Tiësto’s Hotter Mix),05-08-2022,0.00214,0.723,184871,0.99,5.63E-05,7,0.328,-4.409,1,0.198,126.05,4,0.167,64,edm
7076,7076,11ozIUBoXAgRTVWelDn4pL,Lights,Ellie Goulding,An Introduction To Ellie Goulding EP,01-01-2010,0.0721,0.703,244266,0.731,0.00191,8,0.138,-6.283,0,0.0311,120.028,4,0.719,67,edm
7931,7931,5g7bsxCqNaucnXpexUoHg8,Something Comforting,Porter Robinson,Nurture,23-04-2021,0.0448,0.474,281974,0.558,3.79E-06,8,0.0806,-9.688,1,0.0298,143.992,4,0.291,55,edm
7673,7673,1beeD7dhYYODv4dl55wNRK,One - Radio Edit,Various Artists,Electro sounds,17-10-2022,0.0075,0.802,169920,0.78,0.824,0,0.147,-6.564,1,0.0367,125.027,4,0.623,0,edm
7128,7128,0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,Marshmello,OK Not To Be OK,10-09-2020,0.0172,0.743,159862,0.837,0,1,0.0743,-5.025,0,0.0649,103.072,4,0.263,74,edm
7828,7828,0oGKiPNDmAsgAWdF4mAR4g,I Like Tuh,Carnage,Papi Gordo,30-10-2015,0.334,0.617,189000,0.545,0,1,0.281,-5.288,0,0.0667,174.942,4,0.563,54,edm
7098,7098,0Cy7wt6IlRfBPHXXjmZbcP,Love Me Like You Do,Various Artists,Fifty Shades Freed (Original Motion Picture Soundtrack),09-02-2018,0.27,0.489,253520,0.597,0,5,0.105,-6.633,0,0.0292,95.012,4,0.324,79,edm
7776,7776,7Ay1JeXkSBpZRMB6dYHc3k,Run,Kai Wachi,Run,18-03-2020,0.0508,0.506,217624,0.581,3.13E-06,2,0.114,-7.078,0,0.0384,149.78,4,0.216,54,edm
7124,7124,3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,Scared to Be Lonely,27-01-2017,0.0895,0.584,220883,0.54,0,1,0.261,-7.786,0,0.0576,137.972,4,0.195,77,edm
7739,7739,0TNarhIeerCvP5d7W29wXU,Why Do You Lie To Me,Various Artists,pov: it's 2020,19-10-2022,0.0539,0.65,171290,0.738,0,4,0.206,-6.46,0,0.158,119.827,4,0.336,0,edm
7807,7807,17Efhyf4A96n0EFXKeB7Ya,Crashing (feat. Bahari),ILLENIUM,ASCEND,16-08-2019,0.342,0.582,230000,0.681,0,5,0.186,-6.138,1,0.0458,95.995,4,0.273,56,edm
7090,7090,6uBhi9gBXWjanegOb2Phh0,Stay,Zedd,Stay,23-02-2017,0.253,0.69,210090,0.622,0,5,0.116,-5.025,0,0.0622,102.04,4,0.544,76,edm
7332,7332,7GVEjM8u2tyrtczh9Z1L0N,Last Dance - Radio Edit,Various Artists,Summer Music Festival Hits,21-10-2022,0.000364,0.52,204375,0.823,0.289,0,0.14,-5.152,1,0.0363,127.981,4,0.158,0,edm
7913,7913,6CMF35Wo3xRxGTLDMjvxlY,Need You There,M-22,Need You There,30-07-2021,0.0273,0.651,185991,0.76,0.000538,0,0.315,-5.949,1,0.0446,122.969,4,0.137,62,edm
7818,7818,7tw2IW7jxu4v2t6pe5NlKK,Colors (with Eyelar),Gryffin,Colors (with Eyelar),27-07-2022,0.0296,0.283,231832,0.782,1.20E-06,0,0.0696,-4.129,1,0.0606,174.142,4,0.145,58,edm
7067,7067,1fkKTSAmrguXmlZ1we0BQp,Crazy What Love Can Do,Various Artists,Baddest of Them All,21-10-2022,0.0282,0.601,169756,0.713,0,4,0.158,-3.758,0,0.0449,122.872,4,0.464,0,edm
7388,7388,1JY6B9ILvmRla2IKKRZvnH,Sad Machine,Porter Robinson,Worlds,12-08-2014,0.034,0.47,350690,0.706,1.31E-06,0,0.0726,-4.902,0,0.0322,88.519,4,0.327,60,edm
7398,7398,4qtdkdTY1t3RmlmSbWykzR,Stay the Night,Sigala,Stay the Night,20-05-2022,0.177,0.636,171954,0.936,0,7,0.0879,-2.65,0,0.0729,124.034,4,0.415,76,edm
7159,7159,2aXC0fD6qziwlOZZqhCqTd,Dive,Hot Shade,Dive,20-12-2019,0.00515,0.654,164490,0.787,0,4,0.144,-4.999,1,0.0502,123.979,4,0.409,74,edm
7710,7710,4zs1yfHVWBBzZ3252bth5z,HISTORY,Various Artists,Pop n' Fresh,21-10-2022,0.155,0.674,176609,0.86,3.21E-06,8,0.359,-3.318,1,0.0369,122.975,4,0.771,0,edm
7939,7939,08zt4rqVjqahvXaWAuEBbP,Cold Feet,Loud Luxury,Nights Like This,27-03-2020,0.0126,0.715,181957,0.66,0.000851,1,0.0936,-5.925,1,0.0358,121.986,4,0.244,55,edm
7907,7907,043bfUkTydw0xJ5JjOT91w,Don't You Worry Child,Swedish House Mafia,Until Now,01-01-2012,0.0144,0.632,403493,0.88,0.0021,2,0.118,-4.051,1,0.0463,129.007,4,0.338,63,edm
7658,7658,3T00mhdOYUuM5yiuPs3xhs,San Frandisco,Dom Dolla,San Frandisco,20-09-2019,0.0443,0.779,185000,0.937,0.101,9,0.0912,-6.269,0,0.0496,125.025,4,0.49,61,edm
7556,7556,6I8tk5xP9RtdhpIaXXlezD,No Option,Various Artists,Gaming Electronic 2021,24-10-2022,0.00837,0.631,185600,0.877,1.18E-05,5,0.204,-4.072,0,0.0347,150.15,4,0.879,0,edm
7102,7102,2oejEp50ZzPuQTQ6v54Evp,Call You Mine,The Chainsmokers,World War Joy,06-12-2019,0.204,0.585,217640,0.696,0,4,0.344,-5.6,0,0.0307,104.01,4,0.522,74,edm
7316,7316,5tkZJZiaeQExZNjCli2CD0,SOS,Various Artists,pov: it's 2019,19-10-2022,0.272,0.802,157202,0.645,0,5,0.119,-6.181,0,0.0714,100.001,4,0.376,3,edm
7330,7330,0g2zW7vCyWkUJg5aQjOwi7,The Days,Various Artists,Almorzando solo,21-10-2022,0.04,0.59,278480,0.724,4.07E-05,0,0.142,-3.278,1,0.0439,127.05,4,0.526,1,edm
7993,7993,0QIYINh2AwmOmdu8CRYvlw,Bonfire,Knife Party,Rage Valley,2012,0.000117,0.536,272077,0.944,0.00345,1,0.353,-3.029,1,0.0867,174.031,4,0.589,60,edm
7644,7644,1V7bZ9gEIwFQpm8yGxRHNA,If You Really Love Me (How Will I Know),David Guetta,If You Really Love Me (How Will I Know),02-07-2021,0.0512,0.692,184390,0.883,0,7,0.228,-4.698,1,0.0582,122.984,4,0.614,72,edm
7914,7914,3cQo8Sz2SaYHcPFXrqBxGT,Ultimate (ft. Snow Tha Product),Steve Aoki,Ultimate (ft. Snow Tha Product),26-08-2022,0.0856,0.851,213281,0.835,0,2,0.136,-4.205,1,0.264,99.982,4,0.76,64,edm
7962,7962,6Wrx0ZDaB3dxBDl1ZnddXT,Wish I Never Met You,Loote,single.,15-06-2018,0.0797,0.621,204733,0.692,0,7,0.0806,-5.279,1,0.217,165.967,4,0.705,59,edm
7929,7929,1n7omixiROWs5q6xpWiQuL,Satisfaction (Isak Original Extended) - Benny Benassi Presents The Biz,Benny Benassi,Hypnotica (Benny Benassi Presents The Biz),23-05-2003,0.163,0.793,285570,0.698,0.145,11,0.0745,-3.626,1,0.104,130.017,4,0.339,66,edm
7748,7748,2CNQXaZCnqxYXehrSUzHTa,All Night,Brando,All Night,05-11-2021,0.0852,0.769,173251,0.696,1.17E-06,5,0.12,-5.363,0,0.0316,119.992,4,0.558,65,edm
7282,7282,676tQQmFrilCR8L7kxRcGd,Never Love You Again (with Little Big Town & Bryn Christopher),Cheat Codes,Never Love You Again (with Little Big Town & Bryn Christopher),16-07-2021,0.0343,0.645,191329,0.786,3.57E-06,1,0.139,-5.337,0,0.0554,124.962,4,0.597,70,edm
7057,7057,2sANa14X8DGFGx5R6JnQqi,I'm Good (Blue),Various Artists,Objectif Running : Dance,21-10-2022,0.00383,0.561,175238,0.965,7.07E-06,7,0.371,-3.673,0,0.0343,128.04,4,0.304,0,edm
7998,7998,0RbT8j37JiZZbAtpJGYVry,Perfect Strangers,Various Artists,Electro sounds,17-10-2022,0.393,0.735,196613,0.863,0,1,0.271,-4.079,1,0.0458,118.029,4,0.728,0,edm
7116,7116,7zsXy7vlHdItvUSH8EwQss,Cold Water,Major Lazer,Cold Water,22-07-2016,0.0736,0.608,185360,0.798,0,6,0.156,-5.092,0,0.0432,92.943,4,0.501,68,edm
7012,7012,2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello,Happier,17-08-2018,0.191,0.687,214289,0.792,0,5,0.167,-2.749,1,0.0452,100.015,4,0.671,83,edm
7506,7506,5aXTfpNOqLj35ydEiLio67,Follow,Martin Garrix,Follow,25-03-2022,0.0333,0.588,221220,0.78,0.193,11,0.0728,-6.102,0,0.0432,127.085,4,0.201,67,edm
7622,7622,1lXyxleB814ehGUXzsWNXu,One More Time,Armin van Buuren,One More Time,15-07-2022,0.1,0.579,148095,0.761,0.00176,0,0.279,-5.547,1,0.0509,126.165,4,0.287,69,edm
7908,7908,4XJto22zPdDt2jFtH0KsFB,Colors (feat. Eyelar) - Sunset City Remix,Gryffin,Colors (feat. Eyelar) [Remixes],21-10-2022,0.129,0.469,213333,0.789,0,0,0.0742,-6.102,1,0.0414,89.972,4,0.234,22,edm
7080,7080,5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,Avicii,Levels,28-10-2011,0.0462,0.584,199906,0.889,0.828,1,0.309,-5.941,0,0.0343,126.04,4,0.464,79,edm
7857,7857,7ygaeSuQR2Pn7ahgNUxslH,Head & Heart,Various Artists,Feeling Good,14-10-2022,0.168,0.734,166028,0.874,1.14E-05,8,0.0489,-3.158,1,0.0662,122.953,4,0.905,1,edm
7387,7387,2nl7FV62VnaIV80DCca2gk,Sun Will Shine,Various Artists,Pop Brandneu,14-10-2022,0.00633,0.534,201700,0.714,0,6,0.0879,-6.347,0,0.0629,125.99,4,0.415,0,edm
7051,7051,1LwvwPLqODXkdiInwHvKxG,If You Really Love Me (How Will I Know),Various Artists,Running Songs,14-10-2022,0.0512,0.692,184390,0.883,0,7,0.228,-4.698,1,0.0582,122.984,4,0.614,3,edm
7478,7478,2HJQcyUpmUuvzS5vBAICIc,Working For It,ZHU,GENERATIONWHY,29-07-2016,0.0971,0.776,231813,0.715,0.0131,5,0.247,-6.587,0,0.0505,99.951,4,0.502,60,edm
7069,7069,6kls8cSlUyHW2BUOkDJIZE,Hate Me (with Juice WRLD),Ellie Goulding,Hate Me (with Juice WRLD),26-06-2019,0.108,0.657,186223,0.768,0,8,0.144,-4.628,1,0.0507,75.025,4,0.759,74,edm
7215,7215,1AKp9qHetnBliEwP9oMiFY,The Business,Various Artists,Workout by the Fitness Marshall,21-10-2022,0.414,0.798,164000,0.62,0.0192,8,0.112,-7.079,0,0.232,120.031,4,0.235,0,edm
7043,7043,6hHKmuoTP4S9Gqf6T8qUFb,Family,Various Artists,Autumn Hits,14-10-2022,0.0744,0.687,158994,0.717,0,11,0.134,-6.61,1,0.0755,88.063,4,0.685,5,edm
7942,7942,3u1S1OmAUhx5DRlLrXqyp3,Rise,Jonas Blue,Rise,25-05-2018,0.323,0.69,194407,0.784,0,1,0.203,-4.653,1,0.032,106.066,4,0.669,66,edm
7787,7787,7flHD8a99bRLIDNDGuns1Y,Born To Love,Various Artists,Larga Vida al Electro,11-10-2022,0.0305,0.722,162295,0.856,0.0597,1,0.231,-6.392,0,0.0338,121.99,4,0.827,0,edm
7513,7513,1EF8Ya2wALJOufB5VQAwtt,Take Me High,Kx5,Take Me High,16-09-2022,0.00285,0.713,255000,0.77,0.461,10,0.597,-6.173,0,0.0417,127.936,4,0.0391,60,edm
7873,7873,0kD586ste6xyDRqUYhVlCh,Savage (feat. Flux Pavilion & MAX),Whethan,Savage (feat. Flux Pavilion & MAX),06-12-2016,0.151,0.679,205333,0.662,0,7,0.376,-5.861,1,0.0773,90.054,4,0.365,57,edm
7749,7749,65G7XDGcybJiGywSCXJiL5,Animals - Radio Edit,Martin Garrix,Animals,16-12-2016,0.00137,0.593,176120,0.914,0.445,1,0.0714,-5.351,1,0.0363,128.015,4,0.0381,60,edm
7031,7031,21RzyxY3EFaxVy6K4RqaU9,Body,Loud Luxury,Body,27-10-2017,0.0476,0.752,163216,0.764,9.44E-05,1,0.0543,-4.399,1,0.038,121.958,4,0.582,74,edm
7789,7789,2LsPArKkazeaqQzBrPh0iP,Bad Memories,Various Artists,Electro sounds,17-10-2022,0.118,0.607,148629,0.767,0,5,0.122,-6.069,0,0.0474,123.998,3,0.662,2,edm
7497,7497,4TIkSdsNSfqpuq6ZYvCjAz,All You Need To Know (feat. Calle Lehmann),Gryffin,Gravity,24-10-2019,0.00699,0.53,238337,0.729,0,0,0.103,-6.019,1,0.0376,139.929,4,0.219,59,edm
7679,7679,0Cv7pfVZT1KjaqpylUsYQH,Vertigo,Curbi,Vertigo,14-05-2021,0.0832,0.785,167509,0.846,0.803,5,0.118,-6.5,0,0.0433,128.03,4,0.334,65,edm
7390,7390,778O8HQJFNDZS8KHMjVU9R,Sun Will Shine,Various Artists,Brandneu Dance,14-10-2022,0.00633,0.534,201700,0.714,0,6,0.0879,-6.347,0,0.0629,125.99,4,0.415,1,edm
7274,7274,71qB68guEJjbvtjlkZ8DF5,Undeniable (feat. X Ambassadors),Kygo,Undeniable (feat. X Ambassadors),15-10-2021,0.159,0.684,180596,0.506,0,6,0.26,-6.743,1,0.0338,108.036,4,0.352,68,edm
7354,7354,6jq6rcOikCZAmjliAgAmfT,Light,San Holo,Light,10-02-2017,0.0857,0.57,239853,0.763,2.49E-06,1,0.0932,-4.137,1,0.0573,150.088,4,0.43,61,edm
7318,7318,0WUKrS8cEBOV5VSX6PAYLa,Gonna Love Ya,Various Artists,Autumn Vibes 2022,20-10-2022,0.158,0.718,215813,0.666,0.103,3,0.129,-6.624,0,0.0488,100.002,4,0.702,0,edm
7385,7385,4edHoZerfvMGeLz3ohZit6,iPad,The Chainsmokers,So Far So Good,08-06-2022,0.00502,0.665,202406,0.628,2.02E-05,2,0.0947,-6.297,1,0.026,121.979,4,0.551,68,edm
7779,7779,4M0ezYulsUFJDrKk9d58y6,Piece Of Your Heart,Various Artists,Larga Vida al Electro,11-10-2022,0.0405,0.677,152913,0.744,0.000153,10,0.074,-6.806,0,0.0296,124.077,4,0.631,0,edm
7649,7649,7uTBqm5BjvbvCizhdCyQsV,REMEDY,Various Artists,Gaming EDM 2022,24-10-2022,0.269,0.601,190295,0.777,0,0,0.0883,-4.612,1,0.0471,119.963,4,0.485,0,edm
7020,7020,09IStsImFySgyp0pIQdqAc,The Middle,Zedd,The Middle,23-01-2018,0.171,0.753,184732,0.657,0,7,0.112,-3.061,1,0.0449,107.01,4,0.437,80,edm
7222,7222,2CgOd0Lj5MuvOqzqdaAXtS,Shelter,Porter Robinson,Shelter,12-08-2016,0.00293,0.276,218964,0.796,0,0,0.184,-4.499,1,0.0579,199.526,4,0.26,66,edm
7429,7429,4mEILaBM7bKZqKAun5tABu,When We Were Young,Lost Kings,When We Were Young,11-05-2018,0.00871,0.547,193911,0.789,0,8,0.1,-5.619,1,0.042,129.916,4,0.345,59,edm
7922,7922,7hzlzoOwCZ4D3Ow5YZK4kj,Insomnia,Daya,Insomnia,08-03-2019,0.0944,0.754,179745,0.653,0,7,0.383,-5.095,1,0.0611,123.084,4,0.379,65,edm
7166,7166,6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),Avicii,AVĪCI (01),10-08-2017,0.00163,0.662,181672,0.858,0,2,0.0456,-4.844,1,0.0428,133.993,4,0.295,78,edm
7157,7157,4f3NHOxgC8Bg21IJBg4cZ3,Freaks - Radio Edit,Timmy Trumpet,Freaks,10-03-2014,0.0136,0.882,169160,0.965,0.388,4,0.206,-0.818,1,0.13,128.129,4,0.759,67,edm
7965,7965,1VxQboO0KAsIm8MjSShBJv,Jungle Juice,Ganja White Night,Jungle Juice,10-09-2019,0.0208,0.645,274966,0.662,0.227,10,0.109,-5.899,0,0.0446,72.533,4,0.231,53,edm
7853,7853,2USfvfEEmJwxKzMilhqh5n,Smoke,GHASTLY,Haunted Haus,15-04-2022,0.416,0.636,187991,0.44,0.0182,10,0.199,-10.561,0,0.0926,121.936,4,0.0926,55,edm
7788,7788,3ZZylGjSiEbOuBe34oYTDQ,Lose Control,Various Artists,Electro sounds,17-10-2022,0.127,0.597,168387,0.527,0,10,0.14,-8.658,0,0.0412,123.946,4,0.535,1,edm
7661,7661,0t488LlnuTDRjklgkotom9,Indian Summer,Jai Wolf,Indian Summer,09-06-2015,0.0248,0.435,248470,0.825,0.0454,6,0.0845,-2.518,1,0.0617,169.835,4,0.0425,57,edm
7104,7104,4laAKIq9ZxBCwf99rauPYb,Remember,Becky Hill,Remember,18-06-2021,0.041,0.612,160766,0.862,0,8,0.0907,-2.903,1,0.037,123.849,4,0.354,78,edm
7129,7129,0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,Dynoro,In My Mind,08-06-2018,0.176,0.694,184560,0.77,1.10E-05,6,0.118,-5.335,1,0.149,125.905,4,0.163,79,edm
7886,7886,61HQWI1Woxup7CnGwVUsdI,Written in the Stars (feat. Eric Turner),Tinie Tempah,Disc-Overy,31-05-2010,0.0587,0.644,219560,0.945,0,7,0.184,-3.534,1,0.0717,91.017,4,0.573,55,edm
7802,7802,3KAIM0GBrFHamw1WMwtAep,Colors (feat. Eyelar) - TYNAN Remix,Gryffin,Colors (feat. Eyelar) [Remixes],14-10-2022,0.0306,0.555,238400,0.965,0.623,0,0.254,-1.703,1,0.0577,150.053,4,0.246,38,edm
7534,7534,2lxoIZS8tpFwbiJyrDYguI,Miss You,SLANDER,Miss You,03-09-2021,0.0883,0.392,200000,0.472,1.42E-06,1,0.0954,-7.225,0,0.0481,74.473,4,0.0526,57,edm
7052,7052,5oLrJ9cTOkFWy9KMBUVfUW,Family,Various Artists,Trending Pop,21-10-2022,0.0744,0.687,158994,0.717,0,11,0.134,-6.61,1,0.0755,88.063,4,0.685,1,edm
7687,7687,6kMFHQS3PwUhtJzqjR6tez,I Got You,Various Artists,Die For You,12-10-2022,0.0746,0.568,190266,0.728,4.20E-06,9,0.349,-4.418,1,0.182,195.984,4,0.62,0,edm
7950,7950,6EBlOYNcZ8MrdEov9lEdV6,Hold The Line (feat. A R I Z O N A),Avicii,TIM,06-06-2019,0.329,0.648,171785,0.554,2.56E-05,9,0.0803,-7.005,1,0.0341,98.045,4,0.372,61,edm
7343,7343,5IfHQilcjciOxJQBFCNCCN,HISTORY,Joel Corry,HISTORY,05-08-2022,0.155,0.674,176609,0.86,3.21E-06,8,0.359,-3.318,1,0.0369,122.975,4,0.771,76,edm
7983,7983,74EsBpSsjhH7VrnCqtc7c8,All This,Jay Pryor,All This,21-06-2018,0.11,0.598,187692,0.955,0.000141,11,0.934,-5.219,1,0.244,126.002,4,0.503,63,edm
7211,7211,7sKUJLEnI4ni7o7PhvFTa4,Don't Be Shy,Various Artists,Sunlight Dance,21-10-2022,0.198,0.77,140500,0.787,0,11,0.262,-3.748,0,0.0583,119.986,4,0.513,0,edm
7473,7473,0fy3MozJBrM858gEIo3Yec,FUNKONAUT,GRiZ,FUNKONAUT,26-08-2022,0.00809,0.582,210666,0.882,0.013,4,0.205,-3.061,1,0.367,89.956,4,0.346,57,edm
7391,7391,2M6UIUkjCGay9uKXAzkbVK,Sun Will Shine,Various Artists,Workout by the Fitness Marshall,21-10-2022,0.00633,0.534,201700,0.714,0,6,0.0879,-6.347,0,0.0629,125.99,4,0.415,0,edm
7001,7001,6XO8RlYuJCiI0v3IA48FeJ,Bye Bye,Marshmello,Bye Bye,14-10-2022,0.0574,0.645,108498,0.525,0,3,0.505,-5.399,0,0.0355,83.018,4,0.238,84,edm
7314,7314,2OZZpID4LgZ0GGm8XB99e3,Don't Forget My Love,Diplo,Don't Forget My Love,11-02-2022,0.0241,0.638,199090,0.872,0.0159,2,0.118,-6.221,1,0.0415,121.041,4,0.253,66,edm
7142,7142,1tAutlhI9FwnKn7fVgmd5P,Without You (feat. Usher),David Guetta,Nothing but the Beat 2.0,24-08-2011,0.227,0.608,208133,0.614,3.82E-06,2,0.157,-3.727,1,0.0285,127.885,4,0.402,63,edm
7345,7345,77TT8Xvx637TpzV8kKGkUw,Titanium (feat. Sia),David Guetta,Nothing but the Beat,31-08-2011,0.0678,0.604,245040,0.788,0.153,0,0.127,-3.673,0,0.103,126.06,4,0.301,60,edm
7600,7600,2PhlrsYp7TSkK96ngbmL38,Into You,Matisse & Sadko,Into You,08-12-2017,0.0336,0.553,161538,0.687,0,8,0.125,-6.4,1,0.034,156,4,0.278,60,edm
7817,7817,16bbvpBMEc19o6wG3kn8vA,Nights Like This,Loud Luxury,Nights Like This (PBH & Jack Remix),14-08-2020,0.0546,0.699,173339,0.861,2.98E-05,3,0.276,-4.99,1,0.0542,126.023,4,0.5,57,edm
7466,7466,6KXmKsgyW8EtRHlMk1ehKi,Why Can't You Wait - 3LAU Remix,The Chainsmokers,Why Can't You Wait (3LAU Remix),06-06-2022,0.00292,0.612,221612,0.679,0.177,0,0.164,-8.72,1,0.0331,123.964,4,0.13,63,edm
7838,7838,1Gz2E1chOzRyhFXHJYWw8y,Pump the Brakes,Dom Dolla,Pump the Brakes,26-03-2021,0.00673,0.813,220581,0.668,0.0912,8,0.362,-6.834,1,0.096,124.01,4,0.495,59,edm
7590,7590,61gGD55RS6Rje0t4GdaoAg,Poltergeist,Razihel,Poltergeist,07-10-2022,2.51E-05,0.719,145500,0.926,0.407,2,0.781,-1.712,1,0.106,119.973,4,0.441,66,edm
7581,7581,1RKZvaLj3UPhGjZkaIrFm7,Que Calor (feat. J Balvin & El Alfa),Major Lazer,Que Calor (feat. J Balvin & El Alfa),11-09-2019,0.0375,0.795,169997,0.885,0.00638,8,0.292,-4.13,1,0.0713,126.037,4,0.46,61,edm
7681,7681,0F9fZwEu2cWSgqoRWzAtAS,Live For,ARTY,Live For,01-10-2021,0.224,0.552,171433,0.91,1.39E-05,0,0.134,-3.226,1,0.0385,126.007,4,0.369,63,edm
7959,7959,1S69G657rrHOIfPkKNihwH,Good for Me (feat. Anna Straker),Jay Pryor,Good for Me (feat. Anna Straker),01-10-2021,0.02,0.725,144960,0.615,0.00821,5,0.138,-7.217,1,0.0453,124.987,4,0.411,62,edm
7453,7453,35rozLoS6QLE8HX8qswM3k,Rescue Me,Marshmello,Joytime III,03-07-2019,0.00803,0.433,237203,0.905,0,11,0.337,-2.171,1,0.101,148.149,4,0.375,60,edm
7716,7716,4nyY8oVjbX2d4qzlpiVM5n,Ruin My Life,Zara Larsson,Poster Girl,05-03-2021,0.43,0.608,190050,0.71,0,11,0.0903,-4.998,1,0.0636,124.985,4,0.613,64,edm
7326,7326,6mUHPv34FUMhYVlpytiwdp,Wake Me Up - Radio Edit,Various Artists,Weekend Baby,11-10-2022,0.00415,0.524,246813,0.807,0.000834,2,0.212,-4.16,1,0.0579,124.127,4,0.62,0,edm
7597,7597,6LNjIsgHNs4q75uPt4rYf6,Calling (Lose My Mind) - Radio Edit,Various Artists,EDM Hits,03-04-2020,0.00849,0.416,205440,0.85,0.000175,1,0.204,-4.91,0,0.0455,125.096,4,0.142,56,edm
7702,7702,4QQvsio6sNDiwRY4MQiqJB,HISTORY,Various Artists,"#Multiverse, If the Multiverse Is Real",14-10-2022,0.155,0.674,176609,0.86,3.21E-06,8,0.359,-3.318,1,0.0369,122.975,4,0.771,1,edm
7517,7517,6AinKYxrQuioECwavX1XQn,We Go Out,Alesso,We Go Out,14-10-2022,0.00045,0.411,170010,0.929,0.848,6,0.347,-2.393,0,0.0558,126.017,4,0.312,64,edm
7004,7004,7H7NyZ3G075GqPx2evsfeb,Chamber Of Reflection,Mac DeMarco,Salad Days,01-04-2014,0.262,0.538,231723,0.557,0.914,11,0.102,-8.678,1,0.0914,131.03,4,0.506,81,edm
7553,7553,2mCF8L0brIs88eH6Kf2h9p,Fast Car,Jonas Blue,Fast Car,04-12-2015,0.484,0.644,212424,0.57,0,9,0.299,-6.994,1,0.052,113.945,4,0.527,67,edm
7757,7757,7mA03cPnG3UkLgf1ed87fI,Gipsy,Moksi,The Return of House Music,02-08-2019,0.0116,0.671,268077,0.685,0.336,2,0.297,-7.893,1,0.0347,123.948,4,0.0802,57,edm
7544,7544,2Db4RDun4YmjGcypDB8Av3,Let Me Love You,Various Artists,Weekend Baby,11-10-2022,0.0863,0.475,205946,0.715,2.67E-05,8,0.135,-5.371,1,0.058,199.892,4,0.159,0,edm
7783,7783,3bZgnDOHhV6UaGpFO2VAW5,Tell It To My Heart,Various Artists,Workout Hits 2023,11-10-2022,0.0265,0.539,165524,0.715,0,11,0.609,-6.639,0,0.0595,123.854,4,0.489,0,edm
7185,7185,5dAtKXyrQoQW054LZqJ5dP,Feel Something (With I Prevail),ILLENIUM,Feel Something (With I Prevail),03-04-2020,0.00153,0.428,221000,0.877,0.00372,5,0.0943,-4.722,0,0.0835,75.518,4,0.113,64,edm
7792,7792,6LKUKEnDJGhZsSmX0HVIjF,Lose Control,Various Artists,Gaming Top Hits,24-10-2022,0.127,0.597,168387,0.527,0,10,0.14,-8.658,0,0.0412,123.946,4,0.535,0,edm
7938,7938,508oFmt92FyICj6pZiWQwC,Just Hold On,Steve Aoki,Neon Future III,09-11-2018,0.00377,0.647,198774,0.932,1.69E-06,11,0.0574,-3.517,1,0.083,115,4,0.387,56,edm
7699,7699,6BKeNWeUqxmvQ09Gxd3ZGX,Know No Better,Major Lazer,Know No Better,01-06-2017,0.132,0.738,225849,0.814,9.64E-06,7,0.126,-4.414,0,0.0999,119.041,4,0.483,58,edm
7832,7832,140XpWSdJ0jZEbLj9iVnPA,The Best Days (feat. Tabitha),Sam Feldt,The Best Days (feat. Tabitha),20-11-2020,0.0863,0.667,161944,0.827,0,11,0.0565,-5.631,1,0.0368,107.95,4,0.573,63,edm
7101,7101,63q9LqTK5iiZLy3cTvLMUf,Another One,Mac DeMarco,Another One,07-08-2015,0.823,0.694,160991,0.407,0.021,1,0.106,-10.325,0,0.0276,147.682,4,0.719,69,edm
7712,7712,6aAd56ouHBtLfQciVaxrc2,Heaven On My Mind - Topic Remix,Various Artists,Gaming EDM 2022,24-10-2022,0.00734,0.622,227000,0.919,0.000315,0,0.0744,-3.906,0,0.0594,124.981,4,0.362,0,edm
